timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence
2019-01-26 08:59:20-06:00,41.11234724521637,-73.82741823792458,1.49358,106.0,3030,9.432,9432.0,None,79,None
2019-01-26 08:59:21-06:00,41.11235219053924,-73.8274410367012,1.49558,105.79999999999995,3029,9.360000000000001,9360.0,None,79,None
2019-01-26 08:59:32-06:00,41.11244539730251,-73.8277243450284,1.52186,103.60000000000002,3018,9.107999999999999,9108.0,None,79,None
2019-01-26 08:59:33-06:00,41.112437434494495,-73.8277520891279,1.5243499999999999,103.39999999999998,3017,9.072000000000001,9072.0,None,79,None
2019-01-26 08:59:35-06:00,41.1124200001359,-73.82780950516462,1.5296500000000002,103.20000000000005,3016,9.072000000000001,9072.0,None,79,None
2019-01-26 08:59:36-06:00,41.112395860254765,-73.82783875800669,1.53328,103.20000000000005,3016,9.072000000000001,9072.0,None,79,None
2019-01-26 08:59:37-06:00,41.112370043992996,-73.82785803638399,1.53656,103.0,3015,9.216000000000001,9216.0,None,79,None
2019-01-26 08:59:46-06:00,41.112134931609035,-73.82802173495293,1.56622,103.79999999999995,3019,9.684,9684.0,None,79,None
2019-01-26 08:59:55-06:00,41.11196427606046,-73.82824838161469,1.59333,105.0,3025,10.224,10224.0,None,78,None
2019-01-26 09:00:01-06:00,41.111870566383004,-73.8284252397716,1.61177,106.0,3030,10.332,10332.0,None,80,None
2019-01-26 09:00:04-06:00,41.11180778592825,-73.82850486785173,1.62168,106.39999999999998,3032,10.368,10368.0,None,80,None
2019-01-26 09:00:11-06:00,41.11167065799236,-73.82869916036725,1.64416,107.79999999999995,3039,10.692,10692.0,None,80,None
2019-01-26 09:00:19-06:00,41.111545683816075,-73.82893150672317,1.66842,108.39999999999998,3042,10.728,10728.0,None,81,None
2019-01-26 09:00:27-06:00,41.11147510819137,-73.82915471680462,1.68943,109.20000000000005,3046,10.476,10476.0,None,80,None
2019-01-26 09:00:37-06:00,41.11155993305147,-73.82947247475386,1.71794,109.0,3045,10.404,10404.0,None,78,None
2019-01-26 09:00:40-06:00,41.11156286671758,-73.82954112254083,1.7238900000000001,109.0,3045,10.116,10116.0,None,78,None
2019-01-26 09:00:41-06:00,41.11155666410923,-73.82956400513649,1.72595,109.0,3045,10.008,10008.0,None,78,None
2019-01-26 09:00:42-06:00,41.11154702492058,-73.82958873175085,1.72828,109.20000000000005,3046,9.9,9900.0,None,78,None
2019-01-26 09:00:43-06:00,41.11153612844646,-73.82960859686136,1.73036,109.20000000000005,3046,9.864,9864.0,None,79,None
2019-01-26 09:00:44-06:00,41.111522633582354,-73.82963080890477,1.73274,109.20000000000005,3046,9.792000000000002,9792.0,None,79,None
2019-01-26 09:00:53-06:00,41.11140612512827,-73.82987715303898,1.75743,109.39999999999998,3047,9.792000000000002,9792.0,None,80,None
2019-01-26 09:01:02-06:00,41.111306715756655,-73.8301296159625,1.7815699999999999,110.0,3050,9.684,9684.0,None,81,None
2019-01-26 09:01:10-06:00,41.11118861474097,-73.83038283325732,1.80676,110.0,3050,10.08,10080.0,None,80,None
2019-01-26 09:01:18-06:00,41.11105324700475,-73.8305963203311,1.83047,110.39999999999998,3052,10.224,10224.0,None,80,None
2019-01-26 09:01:26-06:00,41.11093120649457,-73.8307932112366,1.85205,110.60000000000002,3053,10.116,10116.0,None,80,None
2019-01-26 09:01:35-06:00,41.110781505703926,-73.83097685873508,1.87506,110.79999999999995,3054,9.864,9864.0,None,80,None
2019-01-26 09:01:44-06:00,41.11063758842647,-73.83111817762256,1.89507,110.79999999999995,3054,9.360000000000001,9360.0,None,79,None
2019-01-26 09:01:52-06:00,41.110491743311286,-73.83124834857881,1.91477,111.20000000000005,3056,9.216000000000001,9216.0,None,79,None
2019-01-26 09:02:02-06:00,41.11028923653066,-73.83138949982822,1.94037,111.39999999999998,3057,9.18,9180.0,None,79,None
2019-01-26 09:02:11-06:00,41.11011137254536,-73.83147231303155,1.96144,111.60000000000002,3058,9.036,9036.0,None,79,None
2019-01-26 09:02:12-06:00,41.11008798703551,-73.83148740045726,1.96434,111.79999999999995,3059,8.928,8928.0,None,79,None
2019-01-26 09:02:13-06:00,41.110070049762726,-73.83150114677846,1.96665,111.79999999999995,3059,8.964,8964.0,None,79,None
2019-01-26 09:02:27-06:00,41.109813898801804,-73.8316682819277,1.99896,112.60000000000002,3063,8.676,8676.0,None,79,None
2019-01-26 09:02:36-06:00,41.10960569232702,-73.831827621907,2.0259,113.0,3065,9.251999999999999,9252.0,None,79,None
2019-01-26 09:02:45-06:00,41.10942489467561,-73.83196525275707,2.04929,113.39999999999998,3067,9.324,9324.0,None,78,None
2019-01-26 09:02:54-06:00,41.109251976013184,-73.83213808760047,2.07362,113.60000000000002,3068,9.395999999999999,9396.0,None,80,None
2019-01-26 09:03:03-06:00,41.10910177230835,-73.83230363018811,2.09561,114.0,3070,9.18,9180.0,None,80,None
2019-01-26 09:03:12-06:00,41.108969589695334,-73.83248954080045,2.11762,114.20000000000005,3071,9.072000000000001,9072.0,None,79,None
2019-01-26 09:03:21-06:00,41.10880991443992,-73.83264862932265,2.14006,114.39999999999998,3072,9.107999999999999,9108.0,None,80,None
2019-01-26 09:03:31-06:00,41.108616795390844,-73.83288290351629,2.16939,114.79999999999995,3074,10.08,10080.0,None,80,None
